GeneName	R_033_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_036_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_045_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_048_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_049_La_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_051_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_052_La_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_054_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_057_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_058_La_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads
isogroup18466_Ppor	0	0	9	5	3	0	2	3	5	12
isogroup184671_Sym	0	0	0	0	0	0	0	0	0	0
isogroup184672_Sym	0	0	0	0	0	0	0	0	0	0
isogroup184673_Sym	0	0	8	3	0	1	0	0	0	0
isogroup184675_Sym	61	1	0	2	0	0	1	0	0	0
isogroup184676_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18467_Ppor	0	0	0	0	0	0	0	3	2	0
isogroup18468_Ppor	0	0	0	0	1	0	3	2	0	0
isogroup184697_Sym	0	0	0	1	1	0	1	0	0	0
isogroup18469_Ppor	0	0	0	2	0	0	0	2	7	4
isogroup184708_Sym	20	0	0	13	11	5	15	0	0	0
isogroup184709_Sym	0	0	3	2	0	0	0	0	0	0
isogroup18470_Ppor	0	0	0	0	0	0	0	0	0	0
isogroup184719_Sym	56	0	24	7	6	5	6	0	0	0
isogroup18471_Ppor	0	0	0	2	0	0	0	0	0	0
isogroup184728_Sym	4	0	4	3	3	0	6	0	0	0
isogroup184731_Sym	0	0	0	0	0	0	0	0	0	0
isogroup184732_Sym	48	0	11	4	3	5	3	0	0	0
isogroup184735_Sym	0	0	0	0	0	0	0	0	0	0
isogroup184743_Sym	0	0	0	0	0	0	0	0	0	0
isogroup184749_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18474_Ppor	3	0	5	2	2	0	2	2	12	6
isogroup184754_Sym	0	0	0	0	0	0	0	0	0	0
isogroup184755_Sym	15	1	19	14	11	5	15	0	0	0
isogroup18475_Ppor	2	0	15	12	0	0	0	3	24	3
isogroup184761_Sym	41	0	9	14	20	10	9	0	0	0
isogroup184764_Sym	0	0	0	0	0	0	0	0	0	0
isogroup184765_Sym	2	0	5	8	0	2	1	0	0	0
isogroup184769_Sym	0	0	0	0	0	0	0	0	0	1
isogroup18476_Ppor	0	0	5	1	0	0	0	0	5	2
isogroup184772_Sym	0	0	1	11	2	4	3	0	0	0
isogroup184774_Sym	0	0	0	0	0	0	0	0	0	0
isogroup184777_Sym	0	0	0	0	2	2	2	0	0	0
isogroup18477_Ppor	0	0	4	6	2	0	0	0	1	3
isogroup184782_Sym	0	0	3	2	0	3	0	0	0	0
isogroup184783_Sym	0	0	0	0	0	0	0	0	0	0
isogroup184784_Sym	0	0	1	6	1	3	2	0	0	0
isogroup18478_Ppor	6	0	2	1	0	0	0	2	5	3
isogroup184793_Sym	63	0	1	0	5	1	2	0	0	0
isogroup184799_Sym	0	0	4	0	0	0	0	0	0	0
isogroup18479_Ppor	5	0	0	2	0	0	0	0	2	0
isogroup184806_Sym	0	0	17	0	2	1	8	0	0	0
isogroup184807_Sym	0	0	1	2	0	0	1	0	0	0
isogroup184809_Sym	0	0	0	0	1	0	0	0	0	0
isogroup184819_Sym	0	0	0	0	0	0	1	0	0	0
isogroup18481_Ppor	0	0	0	0	0	0	0	0	0	0
isogroup184824_Sym	0	0	3	0	1	0	1	0	0	0
isogroup18482_Ppor	22	0	9	3	0	0	2	3	16	2
isogroup184830_Sym	0	30	11	4	2	17	8	1	2	3
isogroup18483_Ppor	0	0	1	5	1	0	0	1	1	1
isogroup18484_Ppor	0	0	2	2	0	0	1	1	11	0
isogroup184850_Sym	48	0	5	6	2	9	7	0	0	1
isogroup184851_Sym	0	0	0	0	0	0	0	0	0	0
isogroup184854_Sym	30	0	0	1	5	0	8	0	0	0
isogroup184859_Sym	0	0	0	0	0	0	0	0	0	0
isogroup184868_Sym	0	0	0	0	0	0	0	0	0	0
isogroup184876_Sym	0	0	0	0	0	0	0	0	0	0
isogroup184884_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18489_Ppor	0	0	3	2	1	0	1	7	8	3
isogroup184908_Sym	0	0	0	0	0	0	0	0	0	0
isogroup184911_Sym	0	0	0	2	2	1	1	0	0	0
isogroup184913_Sym	1	0	1	1	1	3	2	0	0	0
isogroup184915_Sym	0	0	0	4	3	6	0	0	0	0
isogroup184919_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18491_Ppor	146	0	9	5	3	1	3	0	9	12
isogroup184927_Sym	0	0	0	0	0	0	0	0	0	0
isogroup184929_Sym	0	0	2	2	0	0	9	0	0	0
isogroup18492_Ppor	0	0	6	0	0	0	0	6	1	0
isogroup184932_Sym	0	0	1	8	5	1	6	0	0	0
isogroup184933_Sym	7	0	0	0	1	0	0	0	0	0
isogroup184934_Sym	0	0	0	0	0	0	0	0	0	0
isogroup184938_Sym	0	0	0	0	1	0	0	0	0	0
isogroup18493_Ppor	0	0	1	0	1	0	0	2	6	0
isogroup184941_Sym	71	1	8	4	4	4	6	0	0	0
isogroup184946_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18494_Ppor	0	0	0	0	0	0	0	0	0	1
isogroup184955_Sym	0	0	0	6	0	1	0	0	0	0
isogroup184956_Sym	4	0	0	0	1	0	0	0	0	0
isogroup184961_Sym	59	1	4	1	0	3	3	0	0	0
isogroup184963_Sym	0	0	0	0	2	1	0	0	0	0
isogroup184969_Sym	104	0	6	5	3	2	6	0	0	0
isogroup18496_Ppor	0	0	2	0	0	0	1	1	3	1
isogroup184972_Sym	0	0	0	0	0	0	0	0	0	0
isogroup184986_Sym	42	0	4	6	4	15	4	0	3	1
isogroup184987_Sym	0	0	0	1	0	0	0	0	0	0
isogroup184988_Sym	35	0	0	0	0	0	1	0	0	0
isogroup184996_Sym	88	0	8	3	7	6	10	0	0	0
isogroup184997_Sym	0	0	0	2	0	3	2	0	0	0
isogroup18499_Ppor	0	0	1	0	1	0	0	0	1	0
isogroup185008_Sym	0	0	0	2	1	0	2	0	0	0
isogroup18500_Ppor	56	0	7	4	0	0	2	1	2	1
isogroup185012_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18501_Ppor	0	0	7	6	1	0	1	5	12	0
isogroup185025_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18502_Ppor	72	12	20	9	7	0	2	15	61	14
isogroup18503_Ppor	0	0	1	0	0	0	0	4	1	0
isogroup185040_Sym	0	0	2	0	0	0	0	0	0	0
isogroup185046_Sym	41	1	6	10	1	5	1	0	0	0
isogroup18504_Ppor	0	0	0	3	0	0	0	0	3	0
isogroup185050_Sym	3	0	0	3	1	3	2	0	0	0
isogroup185053_Sym	0	76	1	2	13	2	5	0	0	1
isogroup185054_Sym	1	0	0	0	1	0	0	0	0	0
isogroup185058_Sym	0	0	2	10	2	2	3	0	0	0
isogroup185078_Sym	17	0	16	10	11	6	7	0	0	0
isogroup18507_Ppor	0	22	0	6	0	0	0	2	11	3
isogroup185086_Sym	0	0	10	21	5	0	13	0	0	0
isogroup185089_Sym	4	0	0	0	0	0	0	0	0	0
isogroup18508_Ppor	0	0	0	0	0	0	0	0	0	0
isogroup185090_Sym	0	0	9	12	5	1	2	0	0	0
isogroup185093_Sym	0	0	1	0	0	0	1	0	0	0
isogroup18510_Ppor	0	0	0	0	0	0	0	0	0	0
isogroup185118_Sym	0	0	2	0	2	0	6	0	0	0
isogroup18511_Ppor	0	4	0	0	5	0	1	1	2	0
isogroup185122_Sym	0	0	0	2	0	0	0	0	0	0
isogroup185133_Sym	0	0	1	0	0	0	0	0	0	2
isogroup185138_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18513_Ppor	0	0	2	0	0	0	0	1	0	0
isogroup185143_Sym	32	0	0	0	1	1	1	0	0	0
isogroup18514_Ppor	0	0	1	0	0	0	0	1	0	0
isogroup18515_Ppor	0	0	0	0	0	0	0	0	0	1
isogroup18516_Ppor	0	0	0	0	0	0	0	0	0	0
isogroup185171_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185174_Sym	0	0	0	3	2	8	4	0	0	0
isogroup185179_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18517_Ppor	0	0	1	9	2	0	0	2	9	1
isogroup185180_Sym	1	0	6	0	0	2	0	0	0	0
isogroup185182_Sym	40	0	5	1	2	6	9	0	0	0
isogroup185185_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18518_Ppor	0	0	0	1	0	0	0	0	0	0
isogroup185190_Sym	107	17	25	2	2	0	15	0	0	0
isogroup185192_Sym	0	0	1	0	0	0	0	2	3	0
isogroup185197_Sym	33	0	5	4	2	0	1	0	0	0
isogroup185198_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185199_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185201_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185216_Sym	87	0	0	4	1	0	3	0	0	0
isogroup185218_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18521_Ppor	0	0	12	3	0	0	0	1	2	1
isogroup185220_Sym	0	0	8	5	0	2	1	0	0	0
isogroup185223_Sym	4	0	2	8	1	0	1	0	0	0
isogroup185228_Sym	20	0	4	2	0	0	0	0	0	0
isogroup18522_Ppor	0	0	0	0	0	0	0	0	0	0
isogroup185231_Sym	0	0	0	1	0	0	0	0	0	0
isogroup185232_Sym	111	1	1	9	9	10	11	0	0	0
isogroup185235_Sym	86	0	5	0	2	3	2	0	1	2
isogroup18523_Ppor	8	0	6	0	1	1	2	8	7	6
isogroup185247_Sym	67	0	20	10	2	1	1	0	0	0
isogroup185248_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185252_Sym	45	0	4	7	5	1	1	0	0	0
isogroup185260_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185267_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18526_Ppor	0	3	0	1	1	0	0	0	4	3
isogroup185271_Sym	73	0	12	7	1	3	1	0	0	0
isogroup185273_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185275_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185278_Sym	28	0	1	2	0	0	0	0	0	0
isogroup185280_Sym	7	1	0	2	4	3	4	0	0	0
isogroup185282_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185285_Sym	0	0	0	0	0	1	0	0	0	0
isogroup185287_Sym	28	0	3	5	1	1	3	0	0	0
isogroup185289_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18528_Ppor	0	0	0	0	0	0	0	2	1	1
isogroup185291_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185294_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185295_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185298_Sym	199	1	11	7	7	8	6	0	0	0
isogroup185307_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185308_Sym	5	0	0	0	0	0	0	0	0	0
isogroup18530_Ppor	0	0	0	0	1	0	0	0	0	0
isogroup185310_Sym	70	0	2	2	1	5	2	0	1	0
isogroup185317_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185324_Sym	251	0	50	28	23	17	21	0	0	0
isogroup185325_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18532_Ppor	0	0	4	1	0	0	0	4	5	1
isogroup185330_Sym	121	0	0	5	5	1	3	0	0	0
isogroup185331_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18533_Ppor	0	0	0	1	0	0	0	2	7	2
isogroup185344_Sym	0	0	7	3	3	9	8	0	0	0
isogroup185346_Sym	0	0	0	2	1	0	1	0	0	0
isogroup18534_Ppor	74	0	155	88	27	0	6	66	233	62
isogroup185352_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185355_Sym	0	0	0	0	5	5	3	0	0	0
isogroup185360_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185363_Sym	0	0	0	0	2	1	0	0	0	0
isogroup185365_Sym	0	0	2	0	2	0	1	0	0	0
isogroup185366_Sym	0	0	5	2	1	1	0	0	0	0
isogroup185368_Sym	20	0	0	2	0	1	2	0	0	0
isogroup185372_Sym	31	0	14	7	3	1	9	0	0	0
isogroup185376_Sym	94	0	1	7	1	0	3	0	0	0
isogroup185377_Sym	0	1	0	2	0	2	0	0	0	0
isogroup18537_Ppor	0	0	0	0	1	0	0	1	4	1
isogroup185380_Sym	123	1	18	14	9	2	9	0	0	0
isogroup18538_Ppor	12	0	24	5	0	1	0	17	26	2
isogroup185391_Sym	0	0	0	2	2	0	0	0	0	0
isogroup185392_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185396_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18539_Ppor	0	0	0	0	0	0	0	0	2	2
isogroup1853_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185400_Sym	0	0	6	12	2	3	2	0	0	0
isogroup185401_Sym	0	0	0	0	1	0	4	0	0	0
isogroup185414_Sym	9	0	0	0	1	0	2	0	0	0
isogroup185416_Sym	128	26	10	15	8	4	21	1	0	0
isogroup18541_Ppor	0	0	3	0	0	0	0	0	3	0
isogroup185425_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18542_Ppor	0	0	10	8	1	0	0	1	9	1
isogroup185432_Sym	23	0	6	5	5	6	4	0	0	0
isogroup185434_Sym	207	2	2	5	1	4	7	0	0	2
isogroup185437_Sym	34	0	5	6	0	3	4	0	1	0
isogroup18543_Ppor	0	0	0	0	0	0	0	2	3	0
isogroup185440_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185442_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185443_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185444_Sym	0	1	11	3	0	0	2	0	0	0
isogroup185449_Sym	0	1	0	6	2	5	2	0	0	0
isogroup18544_Ppor	0	0	3	3	3	0	0	0	4	1
isogroup185459_Sym	0	0	0	0	1	3	0	0	0	0
isogroup18545_Ppor	35	0	15	10	3	0	3	12	24	6
isogroup185466_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185469_Sym	2	0	0	0	4	0	2	0	0	0
isogroup18546_Ppor	0	0	0	0	0	0	0	1	2	0
isogroup185472_Sym	0	0	0	0	0	0	4	0	0	0
isogroup185474_Sym	41	15	2	9	0	7	3	0	0	0
isogroup185477_Sym	0	0	15	4	4	0	3	0	0	0
isogroup185483_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185485_Sym	0	0	8	6	5	1	5	0	0	0
isogroup185489_Sym	0	0	0	1	3	0	3	0	0	0
isogroup18548_Ppor	0	0	6	2	0	0	0	2	5	0
isogroup185493_Sym	11	0	3	3	5	2	6	0	0	0
isogroup185495_Sym	121	0	11	2	1	0	1	0	0	0
isogroup18549_Ppor	0	0	5	0	0	0	0	1	1	5
isogroup18550_Ppor	0	0	0	0	0	0	0	0	1	1
isogroup185513_Sym	2	0	5	8	0	10	1	1	0	0
isogroup185518_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185522_Sym	66	0	18	4	4	1	5	0	0	0
isogroup185528_Sym	0	0	1	3	1	4	3	0	0	0
isogroup185529_Sym	0	0	0	3	0	0	4	0	0	0
isogroup185539_Sym	0	0	1	6	2	0	1	0	0	0
isogroup185550_Sym	177	0	27	18	11	14	17	0	0	0
isogroup18555_Ppor	33	29	43	26	10	0	10	16	89	19
isogroup185567_Sym	0	0	0	4	0	0	1	0	0	0
isogroup185568_Sym	0	0	6	1	1	6	1	0	0	0
isogroup185574_Sym	0	0	2	0	1	3	0	0	0	0
isogroup185576_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185579_Sym	0	0	1	1	4	2	1	0	1	0
isogroup18557_Ppor	0	0	6	5	0	0	0	7	8	2
isogroup185589_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18558_Ppor	0	0	7	2	0	0	0	2	7	2
isogroup18559_Ppor	0	0	6	1	0	0	2	4	7	0
isogroup185611_Sym	113	1	3	6	5	7	2	0	0	0
isogroup185619_Sym	0	0	0	3	2	1	3	0	0	0
isogroup18561_Ppor	0	0	0	2	1	0	0	1	6	2
isogroup185623_Sym	0	0	10	2	0	3	8	0	0	0
isogroup185624_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185625_Sym	0	0	2	1	2	1	3	0	0	0
isogroup185626_Sym	124	0	6	10	3	3	3	0	0	0
isogroup185636_Sym	0	0	9	1	1	2	4	1	0	0
isogroup18563_Ppor	0	0	4	1	0	1	0	0	0	0
isogroup185641_Sym	0	0	4	3	0	0	2	0	0	0
isogroup185643_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185648_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185649_Sym	0	0	1	1	2	0	0	0	0	0
isogroup185652_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185653_Sym	246	0	66	14	12	13	12	0	0	0
isogroup185657_Sym	0	0	0	6	1	5	7	0	0	0
isogroup18565_Ppor	0	0	0	2	0	0	0	2	2	0
isogroup185660_Sym	3	48	3	4	2	3	3	0	0	0
isogroup185661_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185663_Sym	0	1	2	6	0	4	5	0	0	0
isogroup185664_Sym	0	0	0	0	0	1	0	0	0	0
isogroup185666_Sym	0	0	12	4	5	8	19	0	0	0
isogroup185674_Sym	0	0	2	0	0	0	0	0	0	0
isogroup185682_Sym	24	0	1	3	3	1	3	0	0	0
isogroup185685_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185688_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18568_Ppor	0	0	0	0	1	0	0	0	0	0
isogroup185692_Sym	0	0	5	2	0	0	0	0	0	0
isogroup185697_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185698_Sym	19	0	1	2	1	3	12	0	0	0
isogroup185699_Sym	0	0	5	1	1	6	4	0	0	0
isogroup18569_Ppor	0	0	1	1	1	0	0	1	3	2
isogroup185705_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185707_Sym	12	0	4	10	0	2	3	0	0	0
isogroup18570_Ppor	15	0	3	0	0	0	0	0	5	1
isogroup18571_Ppor	0	0	0	0	0	0	0	1	6	2
isogroup185723_Sym	20	0	37	10	8	2	8	0	0	0
isogroup185725_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18572_Ppor	0	0	5	1	0	0	1	1	4	3
isogroup185730_Sym	0	0	0	0	3	0	0	0	0	0
isogroup185734_Sym	0	0	3	0	0	0	3	0	0	0
isogroup185736_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185737_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18573_Ppor	0	0	0	0	0	0	0	0	1	0
isogroup185742_Sym	0	0	5	4	1	1	5	0	0	0
isogroup185745_Sym	4	0	4	3	3	2	6	0	0	0
isogroup185750_Sym	1	0	0	0	3	13	4	0	0	0
isogroup185751_Sym	14	0	22	5	4	0	1	0	0	0
isogroup185754_Sym	0	0	3	1	1	0	1	0	0	0
isogroup185759_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18575_Ppor	0	0	0	0	0	0	0	0	0	0
isogroup185760_Sym	0	0	0	0	2	0	2	0	0	0
isogroup185768_Sym	15	0	8	9	6	5	9	0	0	0
isogroup18577_Ppor	0	0	5	1	1	0	0	0	2	1
isogroup185780_Sym	12	0	7	4	1	2	0	0	0	0
isogroup185785_Sym	43	0	0	1	0	0	0	0	0	0
isogroup185786_Sym	0	0	0	1	0	0	1	0	0	0
isogroup18578_Ppor	0	0	5	3	0	0	1	0	3	0
isogroup185797_Sym	0	0	10	6	5	1	3	0	0	0
isogroup18579_Ppor	0	0	3	1	0	0	0	0	3	0
isogroup185800_Sym	55	0	0	0	0	0	0	0	0	0
isogroup185802_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18580_Ppor	12	0	0	9	0	0	1	2	1	1
isogroup185810_Sym	12	5	0	1	1	0	0	0	0	0
isogroup185811_Sym	52	0	0	0	3	8	7	0	0	0
isogroup185812_Sym	0	0	8	5	3	0	2	1	2	0
isogroup185813_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185818_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18581_Ppor	7	0	1	1	1	0	0	1	3	0
isogroup185821_Sym	0	0	0	4	0	0	5	0	0	0
isogroup185823_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185824_Sym	0	0	5	1	0	1	1	0	0	0
isogroup18582_Ppor	0	0	1	11	1	0	0	1	10	3
isogroup185836_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185847_Sym	0	0	0	0	1	1	3	0	0	0
isogroup185848_Sym	49	11	3	0	0	0	1	0	0	0
isogroup185849_Sym	0	0	3	1	0	0	2	0	0	0
isogroup18584_Ppor	0	0	0	0	0	0	0	0	1	1
isogroup185861_Sym	178	1	0	15	6	12	1	0	0	0
isogroup185875_Sym	101	0	3	4	0	0	0	0	0	0
isogroup185879_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18587_Ppor	0	0	0	0	0	0	0	2	1	1
isogroup185882_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185886_Sym	22	0	0	2	1	3	0	0	0	0
isogroup18588_Ppor	23	0	3	6	5	0	4	9	29	6
isogroup185890_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185899_Sym	17	0	4	5	3	0	3	0	0	0
isogroup185901_Sym	119	0	15	3	6	1	4	0	0	1
isogroup185903_Sym	0	0	0	0	0	0	2	0	0	0
isogroup185916_Sym	9	12	10	9	3	0	6	0	0	0
isogroup185918_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18591_Ppor	0	0	0	0	0	0	0	0	0	0
isogroup185920_Sym	0	0	15	2	1	0	2	0	0	0
isogroup185923_Sym	0	0	1	1	0	0	1	0	0	0
isogroup185928_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185929_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18592_Ppor	0	0	1	0	0	0	0	1	7	0
isogroup185935_Sym	0	0	0	0	0	0	0	0	0	0
isogroup185936_Sym	104	46	5	1	3	2	11	0	0	0
isogroup185939_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18593_Ppor	0	0	6	0	0	0	0	0	0	1
isogroup185942_Sym	0	0	7	2	5	9	2	0	0	0
isogroup185944_Sym	79	40	8	7	10	2	13	0	0	0
isogroup185946_Sym	11	0	0	7	2	1	0	0	0	0
isogroup185947_Sym	0	0	0	0	0	0	1	0	0	0
isogroup18594_Ppor	0	0	19	6	2	0	0	0	0	2
isogroup185953_Sym	15	0	15	16	1	5	5	0	0	0
isogroup185957_Sym	4	0	4	4	2	2	3	0	0	0
isogroup185958_Sym	0	0	1	0	0	0	0	0	0	0
isogroup185959_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18595_Ppor	5	1	1	3	2	0	0	9	18	7
isogroup18596_Ppor	0	0	0	3	0	0	0	1	3	0
isogroup18597_Ppor	13	0	0	1	1	0	0	3	2	0
isogroup18598_Ppor	0	0	7	3	2	0	1	3	10	4
isogroup185994_Sym	17	0	5	7	5	1	6	0	0	0
isogroup185995_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18599_Ppor	0	0	0	0	0	0	0	0	0	0
isogroup186005_Sym	0	0	0	0	0	0	0	0	0	0
isogroup186007_Sym	11	0	0	0	0	0	0	0	0	0
isogroup18600_Ppor	0	0	11	1	0	0	1	0	4	0
isogroup186011_Sym	0	0	0	0	0	0	0	0	0	0
isogroup186014_Sym	123	0	3	8	4	9	9	0	0	0
isogroup18601_Ppor	0	0	48	16	10	0	6	9	53	12
isogroup186021_Sym	6	0	5	6	1	0	2	0	0	0
isogroup186025_Sym	0	0	0	2	1	1	0	0	0	0
isogroup186029_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18602_Ppor	0	0	2	3	0	0	0	2	1	1
isogroup186040_Sym	45	0	35	15	11	6	8	0	0	0
isogroup18604_Ppor	3	0	9	0	0	0	0	2	8	0
isogroup186053_Sym	126	0	0	2	2	1	8	0	0	0
isogroup186058_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18605_Ppor	0	0	2	5	0	0	0	1	11	2
isogroup186060_Sym	0	0	0	0	0	0	0	0	0	0
isogroup186062_Sym	0	0	0	0	0	0	1	0	0	0
isogroup186069_Sym	19	0	2	3	8	0	6	0	0	0
isogroup18606_Ppor	26	11	61	29	7	0	5	20	84	15
isogroup186079_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18607_Ppor	0	0	0	0	0	0	0	0	0	0
isogroup186082_Sym	0	0	24	7	3	0	3	0	0	0
isogroup186087_Sym	15	1	5	2	1	0	5	0	0	0
isogroup18608_Ppor	0	0	0	0	0	0	1	1	2	0
isogroup186093_Sym	0	0	0	0	0	0	0	0	0	0
isogroup186099_Sym	0	0	0	6	0	5	7	0	0	0
isogroup186103_Sym	0	0	8	0	0	0	1	0	0	0
isogroup18610_Ppor	0	0	0	0	0	0	0	0	0	1
isogroup186111_Sym	0	0	2	5	3	0	3	0	0	0
isogroup186112_Sym	0	0	0	0	0	0	0	0	0	0
isogroup186119_Sym	0	0	0	0	0	5	1	0	0	0
isogroup186123_Sym	0	0	0	0	0	0	0	0	0	0
isogroup186131_Sym	47	0	9	0	5	1	3	0	0	0
isogroup186133_Sym	40	0	2	1	1	0	0	0	0	0
isogroup186134_Sym	85	1	2	11	4	8	10	0	0	0
isogroup186135_Sym	0	0	1	2	7	5	4	0	0	0
isogroup18613_Ppor	0	0	1	0	0	0	0	0	2	0
isogroup186148_Sym	0	0	0	0	0	0	0	0	0	0
isogroup186152_Sym	0	68	1	11	4	7	15	0	0	0
isogroup186156_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18615_Ppor	18	0	0	4	1	0	0	1	0	3
isogroup186161_Sym	0	0	0	0	0	1	0	0	0	0
isogroup186165_Sym	0	0	0	0	0	0	0	0	0	0
isogroup186167_Sym	0	0	2	7	3	2	4	1	0	0
isogroup18616_Ppor	0	0	2	0	0	1	0	0	1	1
isogroup186175_Sym	0	0	14	0	0	0	0	0	0	0
isogroup186176_Sym	0	0	0	0	0	0	0	0	0	0
isogroup186177_Sym	0	0	0	0	0	0	1	0	0	0
isogroup18617_Ppor	7	1	12	8	4	0	0	2	65	16
isogroup186188_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18618_Ppor	7	0	10	4	0	0	0	4	4	3
isogroup186191_Sym	0	0	0	0	0	0	0	0	0	0
isogroup186193_Sym	2	0	0	0	0	0	0	0	0	0
isogroup186196_Sym	0	0	1	0	0	0	0	0	0	0
isogroup186197_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18619_Ppor	0	0	0	1	0	0	0	1	3	1
isogroup186203_Sym	0	0	0	0	0	0	0	0	0	0
isogroup186206_Sym	0	0	0	0	5	2	2	0	0	0
isogroup186209_Sym	8	0	5	2	3	0	1	0	0	0
isogroup18620_Ppor	0	0	0	0	0	0	0	1	0	0
isogroup186210_Sym	8	0	5	3	3	3	5	0	1	0
isogroup186215_Sym	54	1	9	9	6	5	10	0	0	1
isogroup186217_Sym	0	0	6	4	7	12	9	0	0	0
isogroup18621_Ppor	14	0	26	19	6	0	1	11	42	15
isogroup18622_Ppor	0	0	19	3	1	2	1	3	14	16
isogroup186234_Sym	0	0	0	0	3	1	4	0	0	0
isogroup186238_Sym	96	0	8	1	4	5	6	0	0	0
isogroup186239_Sym	26	0	32	11	7	9	10	0	0	2
isogroup186243_Sym	0	0	0	0	0	0	0	0	0	0
isogroup18625_Ppor	0	0	0	1	0	0	0	0	0	0
